year,month,week,day,source,target,tweet_count,favorite_count
2022,11,46,18,gnkdinamo,dinamozagreb,1,344
2022,11,46,18,gnkdinamo,hrvatska,1,344
2022,11,46,18,golhr,boban,1,1
2022,11,46,18,golhr,dalić,1,1
2022,11,46,18,golhr,golhr,9,9
2022,11,46,18,golhr,hnl,1,1
2022,11,46,18,golhr,hrvatska,1,1
2022,11,46,18,golhr,jakirović,1,1
2022,11,46,18,golhr,katar,1,1
2022,11,46,18,golhr,katar2022,2,2
2022,11,46,18,golhr,maroko,1,1
2022,11,46,18,golhr,messi,1,1
2022,11,46,18,golhr,nogomet,9,9
2022,11,46,18,golhr,poljska,1,1
2022,11,46,18,golhr,ronaldo,1,1
2022,11,46,18,golhr,vatreni,2,2
2022,11,46,18,hajduk,Hajduk,2,110
2022,11,46,18,identyum,anniversary,1,1
2022,11,46,18,identyum,identyum,1,1
2022,11,46,18,identyum,startup,1,1
2022,11,46,18,mkundek,croatia,1,9
2022,11,46,18,mkundek,croatiangirl,1,9
2022,11,46,18,mkundek,happiness,1,9
2022,11,46,18,mkundek,happy,1,9
2022,11,46,18,mkundek,hofer,1,9
2022,11,46,18,mkundek,hvala,1,9
2022,11,46,18,mkundek,inspiration,1,9
2022,11,46,18,mkundek,jesen,1,9
2022,11,46,18,mkundek,konzum,1,9
2022,11,46,18,mkundek,lidl,1,9
2022,11,46,18,mkundek,loveit,1,9
2022,11,46,18,mkundek,lovenewyotk,1,9
2022,11,46,18,mkundek,mkundek,1,9
2022,11,46,18,mkundek,morning,1,9
2022,11,46,18,mkundek,motivation,1,9
2022,11,46,18,mkundek,nebitan,1,9
2022,11,46,18,mkundek,nemrem,1,9
2022,11,46,18,mkundek,newyork,1,9
2022,11,46,18,mkundek,newyorkcity,1,9
2022,11,46,18,mkundek,photographerslife,1,9
2022,11,46,18,mkundek,photooftheday,1,9
2022,11,46,18,mkundek,plodine,1,9
2022,11,46,18,mkundek,redovita,1,9
2022,11,46,18,mkundek,rijeci,1,9
2022,11,46,18,mkundek,rtl,1,9
2022,11,46,18,mkundek,skupo,1,9
2022,11,46,18,mkundek,slo,1,9
2022,11,46,18,mkundek,sorry,1,9
2022,11,46,18,mkundek,tb,1,9
2022,11,46,18,mkundek,timesquare,1,9
2022,11,46,18,punkuferhr,pangeos,1,0
2022,11,46,18,punkuferhr,pazin,1,0
2022,11,46,18,punkuferhr,punkuferhr,3,0
2022,11,46,18,punkuferhr,recept,1,0
2022,11,46,18,punkuferhr,varivo,1,0
2022,11,46,18,punkuferhr,zanimljivosti,2,0
2022,11,46,18,udrugapragma,Vukovar,1,1
2022,11,46,18,znatko,odgovor,1,0
2022,11,46,18,znatko,pitanje,1,0
2022,11,46,19,RitamBalkana,Popov,1,0
2022,11,46,19,RitamBalkana,RitamBalkana,1,0
2022,11,46,19,RitamBalkana,RitamBalkanaCom,1,0
2022,11,46,19,RitamBalkana,balkanmuzika,1,0
2022,11,46,19,RitamBalkana,cikpogodi,1,0
2022,11,46,19,RitamBalkana,glazba,1,0
2022,11,46,19,RitamBalkana,muzika,1,0
2022,11,46,19,RitamBalkana,officialvideo,1,0
2022,11,46,19,RitamBalkana,videospot,1,0
2022,11,46,19,UltraEurope,UE,1,21
2022,11,46,19,ZagrebFacts,ZagrebFacts,1,25
2022,11,46,19,autoskola,autoskola,1,0
2022,11,46,19,autoskola,kastav,1,0
2022,11,46,19,autoskola,klana,1,0
2022,11,46,19,autoskola,rijeka,1,0
2022,11,46,19,autoskola,viškovo,1,0
2022,11,46,19,djtimecroatia,CROatia,29,116
2022,11,46,19,djtimecroatia,danceChart,1,4
2022,11,46,19,djtimecroatia,dancechart,1,4
2022,11,46,19,djtimecroatia,deejay,29,116
2022,11,46,19,djtimecroatia,djtime,1,4
2022,11,46,19,djtimecroatia,djtimecroatia,30,120
2022,11,46,19,djtimecroatia,hotJay,29,116
2022,11,46,19,djtimecroatia,liveInTheMix,30,120
2022,11,46,19,djtimecroatia,new,1,4
2022,11,46,19,djtimecroatia,nowplaying,29,116
2022,11,46,19,djtimecroatia,radio,29,116
2022,11,46,19,djtimecroatia,specialedition,1,4
2022,11,46,19,djtimecroatia,wePlayFirst,9,36
2022,11,46,19,golhr,gojo,1,7
2022,11,46,19,golhr,golhr,9,63
2022,11,46,19,golhr,hrvatska,1,7
2022,11,46,19,golhr,infantino,1,7
2022,11,46,19,golhr,katar2022,1,7
2022,11,46,19,golhr,kviz,1,7
2022,11,46,19,golhr,livaja,1,7
2022,11,46,19,golhr,modrić,1,7
2022,11,46,19,golhr,nogomet,8,56
2022,11,46,19,golhr,petković,1,7
2022,11,46,19,golhr,sp,2,14
2022,11,46,19,golhr,specijal,1,7
2022,11,46,19,golhr,spkatar2022,1,7
2022,11,46,19,golhr,supervatreni,1,7
2022,11,46,19,golhr,tenis,1,7
2022,11,46,19,golhr,tomislavstipić,1,7
2022,11,46,19,golhr,utakmicupoutakmicu,1,7
2022,11,46,19,golhr,vatreni,2,14
2022,11,46,19,grdilicious,comic,1,1
2022,11,46,19,grdilicious,comicstrip,1,1
2022,11,46,19,grdilicious,grdi,1,1
2022,11,46,19,grdilicious,grdicomics,1,1
2022,11,46,19,grdilicious,grdilicious,1,1
2022,11,46,19,grdilicious,jurassicpark,1,1
2022,11,46,19,grdilicious,oddyuckly,1,1
2022,11,46,19,grdilicious,quote,1,1
2022,11,46,19,grdilicious,seminar,1,1
2022,11,46,19,grdilicious,teacher,1,1
2022,11,46,19,grdilicious,toxicworkplace,1,1
2022,11,46,19,grdilicious,webcomic,1,1
2022,11,46,19,hajduk,Hajduk,1,70
2022,11,46,19,kkzadar,IgrajZadre,4,504
2022,11,46,19,mkundek,katar,1,4
2022,11,46,19,mkundek,leibovitz,1,4
2022,11,46,19,mkundek,nogomet,1,4
2022,11,46,19,mkundek,photooftheday,1,4
2022,11,46,19,mkundek,rijeka,1,4
2022,11,46,19,mkundek,samokazem,1,4
2022,11,46,19,punkuferhr,lemmer,1,0
2022,11,46,19,punkuferhr,mamurluk,1,0
2022,11,46,19,punkuferhr,punkuferhr,4,0
2022,11,46,19,punkuferhr,recept,1,0
2022,11,46,19,punkuferhr,rim,1,0
2022,11,46,19,punkuferhr,wok,1,0
2022,11,46,19,punkuferhr,zanimljivosti,3,0
2022,11,46,19,ravnododna,rokambol,1,0
2022,11,46,20,RitamBalkana,MCStojan,1,0
2022,11,46,20,RitamBalkana,RitamBalkana,1,0
2022,11,46,20,RitamBalkana,RitamBalkanaCom,1,0
2022,11,46,20,RitamBalkana,balkan,1,0
2022,11,46,20,RitamBalkana,balkanmuzika,1,0
2022,11,46,20,RitamBalkana,disco,1,0
2022,11,46,20,RitamBalkana,glazba,1,0
2022,11,46,20,RitamBalkana,muzickanumera,1,0
2022,11,46,20,RitamBalkana,muzika,1,0
2022,11,46,20,RitamBalkana,novapesma,1,0
2022,11,46,20,RitamBalkana,novapjesma,1,0
2022,11,46,20,RitamBalkana,novisingl,1,0
2022,11,46,20,ZagrebFacts,ZagrebFacts,1,6
2022,11,46,20,agroklub,EU,1,1
2022,11,46,20,agroklub,Jela,1,1
2022,11,46,20,agroklub,Kriza,1,1
2022,11,46,20,agroklub,Oluja,1,1
2022,11,46,20,agroklub,QatarWorldCup2022,1,1
2022,11,46,20,agroklub,TISUP,1,1
2022,11,46,20,agroklub,WineOS,1,1
2022,11,46,20,agroklub,agroklub,15,15
2022,11,46,20,agroklub,bujica,1,1
2022,11,46,20,agroklub,cabernetsauvignon,1,1
2022,11,46,20,agroklub,cijene,2,2
2022,11,46,20,agroklub,divlježivotinje,1,1
2022,11,46,20,agroklub,eko,1,1
2022,11,46,20,agroklub,grad,1,1
2022,11,46,20,agroklub,hrana,3,3
2022,11,46,20,agroklub,inovacije,1,1
2022,11,46,20,agroklub,jaja,1,1
2022,11,46,20,agroklub,krava,1,1
2022,11,46,20,agroklub,kulturavina,1,1
2022,11,46,20,agroklub,meso,1,1
2022,11,46,20,agroklub,mlijeko,2,2
2022,11,46,20,agroklub,nevrijeme,2,2
2022,11,46,20,agroklub,permakultura,1,1
2022,11,46,20,agroklub,poezija,1,1
2022,11,46,20,agroklub,poljoprivreda,3,3
2022,11,46,20,agroklub,pšenica,1,1
2022,11,46,20,agroklub,ribarstvo,2,2
2022,11,46,20,agroklub,savjeti,1,1
2022,11,46,20,agroklub,selo,1,1
2022,11,46,20,agroklub,statistika,1,1
2022,11,46,20,agroklub,stočarstvo,2,2
2022,11,46,20,agroklub,vino,2,2
2022,11,46,20,agroklub,voćarstvo,1,1
2022,11,46,20,agroklub,zemljište,1,1
2022,11,46,20,agroklub,šume,1,1
2022,11,46,20,djtimecroatia,MyTwitterAnniversary,1,0
2022,11,46,20,golhr,benzema,1,2
2022,11,46,20,golhr,ekvador,2,4
2022,11,46,20,golhr,golhr,10,20
2022,11,46,20,golhr,gvardiol,1,2
2022,11,46,20,golhr,katar,2,4
2022,11,46,20,golhr,lovren,2,4
2022,11,46,20,golhr,mektić,1,2
2022,11,46,20,golhr,nogomet,8,16
2022,11,46,20,golhr,pavić,1,2
2022,11,46,20,golhr,plazibat,1,2
2022,11,46,20,golhr,sp,1,2
2022,11,46,20,golhr,spkatar,2,4
2022,11,46,20,golhr,spkatar2022,2,4
2022,11,46,20,golhr,tenis,1,2
2022,11,46,20,golhr,vatreni,3,6
2022,11,46,20,golhr,šutalo,1,2
2022,11,46,20,hajduk,Hajduk,3,600
2022,11,46,20,mrak,Nedjeljni,1,9
2022,11,46,20,mup_rh,PUistarske,1,6
2022,11,46,20,punkuferhr,bumbunga,1,1
2022,11,46,20,punkuferhr,doha,1,1
2022,11,46,20,punkuferhr,hrana,1,1
2022,11,46,20,punkuferhr,punkuferhr,4,4
2022,11,46,20,punkuferhr,sp,1,1
2022,11,46,20,punkuferhr,venera,1,1
2022,11,46,20,punkuferhr,zanimljivosti,4,4
2022,11,46,20,ravnododna,artanlili,2,2
2022,11,47,21,A1Hrvatska,A1Hrvatska,1,2
2022,11,47,21,A1Hrvatska,BlackFriday,1,2
2022,11,47,21,AmadriaPark,AmadriaPark,1,0
2022,11,47,21,AmadriaPark,Croatia,1,0
2022,11,47,21,AmadriaPark,business,1,0
2022,11,47,21,AmadriaPark,businessconference,1,0
2022,11,47,21,AmadriaPark,conference,1,0
2022,11,47,21,AmadriaPark,corporate,1,0
2022,11,47,21,AmadriaPark,croatiafulloflife,1,0
2022,11,47,21,AmadriaPark,event,1,0
2022,11,47,21,AmadriaPark,meetings,1,0
2022,11,47,21,AmadriaPark,mice,1,0
2022,11,47,21,AmadriaPark,worldclass,1,0
2022,11,47,21,AmadriaPark,worldclassservice,1,0
2022,11,47,21,LikeZadar,FeelZadar,1,3
2022,11,47,21,LikeZadar,LikeZadar,1,3
2022,11,47,21,PopraviTo,PopraviTo,1,2
2022,11,47,21,PopraviTo,codeforcroatia,1,2
2022,11,47,21,PopraviTo,gradzagreb,1,2
2022,11,47,21,PopraviTo,zagrebcroatia,1,2
2022,11,47,21,RSDuje,RSDuje,1,0
2022,11,47,21,RSDuje,RegattaSvetiDuje,1,0
2022,11,47,21,RSDuje,Split,1,0
2022,11,47,21,RSDuje,rowing,1,0
2022,11,47,21,RSDuje,universityeights,1,0
2022,11,47,21,RitamBalkana,DarkoLazic,1,0
2022,11,47,21,RitamBalkana,Rasta,1,0
2022,11,47,21,RitamBalkana,RitamBalkana,1,0
2022,11,47,21,RitamBalkana,RitamBalkanaCom,1,0
2022,11,47,21,RitamBalkana,Voyage,1,0
2022,11,47,21,RitamBalkana,balkan,1,0
2022,11,47,21,RitamBalkana,balkanmuzika,1,0
2022,11,47,21,RitamBalkana,glazba,1,0
2022,11,47,21,RitamBalkana,muzickanumera,1,0
2022,11,47,21,RitamBalkana,muzika,1,0
2022,11,47,21,RitamBalkana,novapesma,1,0
2022,11,47,21,RitamBalkana,novapjesma,1,0
2022,11,47,21,RitamBalkana,novisingl,1,0
2022,11,47,21,RitamBalkana,pismo,1,0
2022,11,47,21,SEHALeague,SEHALeague,1,3
2022,11,47,21,SaintKotar,ComicBooks,1,15
2022,11,47,21,SaintKotar,SaintKotar,1,15
2022,11,47,21,SaintKotar,TheCrawlingMan,1,15
2022,11,47,21,VladaRH,JHA,1,130
2022,11,47,21,VladaRH,Schengen,1,130
2022,11,47,21,VladaRH,sjednicaVRH,1,130
2022,11,47,21,ZagrebFacts,ZagrebFacts,3,72
2022,11,47,21,agroklub,Formula1,1,1
2022,11,47,21,agroklub,FunFacts,1,1
2022,11,47,21,agroklub,Irska,1,1
2022,11,47,21,agroklub,RudolfSteiner,1,1
2022,11,47,21,agroklub,agroklub,7,7
2022,11,47,21,agroklub,biodinamika,1,1
2022,11,47,21,agroklub,domaćahrana,1,1
2022,11,47,21,agroklub,opoziv,1,1
2022,11,47,21,agroklub,pdo,1,1
2022,11,47,21,agroklub,pgi,1,1
2022,11,47,21,agroklub,ratarstvo,1,1
2022,11,47,21,agroklub,sajam,1,1
2022,11,47,21,agroklub,savjeti,1,1
2022,11,47,21,agroklub,sigurnosthrane,1,1
2022,11,47,21,agroklub,soja,1,1
2022,11,47,21,agroklub,udruga,1,1
2022,11,47,21,agroklub,utrkesvinja,1,1
2022,11,47,21,agroklub,veterina,1,1
2022,11,47,21,agroklub,voćarstvo,1,1
2022,11,47,21,agroklub,zaštićenaoznaka,1,1
2022,11,47,21,bluehearttravel,bluehearttravel,1,0
2022,11,47,21,bluehearttravel,catholic,1,0
2022,11,47,21,bluehearttravel,catholicpilgrimages,1,0
2022,11,47,21,golhr,cristianoronaldo,1,0
2022,11,47,21,golhr,engleska,1,0
2022,11,47,21,golhr,golhr,12,0
2022,11,47,21,golhr,gošk,1,0
2022,11,47,21,golhr,iran,1,0
2022,11,47,21,golhr,katar,1,0
2022,11,47,21,golhr,modrić,1,0
2022,11,47,21,golhr,najtrenutak,1,0
2022,11,47,21,golhr,nogomet,12,0
2022,11,47,21,golhr,spkatar,1,0
2022,11,47,21,golhr,spkatar2022,1,0
2022,11,47,21,golhr,stipić,2,0
2022,11,47,21,golhr,utakicupoutakmicu,1,0
2022,11,47,21,golhr,utakmicupoutakmicu,2,0
2022,11,47,21,golhr,vatreni,3,0
2022,11,47,21,grdilicious,digitalart,1,3
2022,11,47,21,grdilicious,drawing,1,3
2022,11,47,21,grdilicious,grdi,1,3
2022,11,47,21,grdilicious,grdilicious,1,3
2022,11,47,21,grdilicious,money,1,3
2022,11,47,21,grdilicious,worldcup2022,1,3
2022,11,47,21,hajduk,Hajduk,1,33
2022,11,47,21,microblink,identityverification,1,0
2022,11,47,21,microblink,idv,1,0
2022,11,47,21,microblink,webinar,1,0
2022,11,47,21,mkundek,Senegal,1,3
2022,11,47,21,mkundek,happy,1,3
2022,11,47,21,mkundek,nizozemska,1,3
2022,11,47,21,mkundek,snijeg,1,3
2022,11,47,21,mkundek,snow,1,3
2022,11,47,21,posaohr,GALP,1,1
2022,11,47,21,posaohr,posaohr,1,1
2022,11,47,21,ravnododna,Poletarac,1,0
2022,11,47,21,udrugapragma,Dantelevizije,1,1
2022,11,47,21,udrugapragma,televizija,1,1
2022,11,47,21,znatko,odgovor,15,0
2022,11,47,21,znatko,pitanje,15,0
2022,11,47,22,DvoracEmpirej,DvoracEmpirej,1,0
2022,11,47,22,ElonTravel,BeerTour,1,1
2022,11,47,22,ElonTravel,BoatTour,1,1
2022,11,47,22,ElonTravel,ChristmasMarkets,1,1
2022,11,47,22,ElonTravel,Copenhagen,1,1
2022,11,47,22,ElonTravel,CopenhagenRestaurants,1,1
2022,11,47,22,ElonTravel,Denmark,1,1
2022,11,47,22,ElonTravel,FoodTour,1,1
2022,11,47,22,ElonTravel,Hygge,1,1
2022,11,47,22,ElonTravel,Nyhavn,1,1
2022,11,47,22,ElonTravel,Tivoli,1,1
2022,11,47,22,ElonTravel,travelvideos,1,1
2022,11,47,22,LikeZadar,AdventZadar,1,18
2022,11,47,22,LikeZadar,LikeZadar,1,18
2022,11,47,22,RitamBalkana,GazdaPaja,1,0
2022,11,47,22,RitamBalkana,RitamBalkana,1,0
2022,11,47,22,RitamBalkana,RitamBalkanaCom,1,0
2022,11,47,22,RitamBalkana,balkan,1,0
2022,11,47,22,RitamBalkana,balkanmuzika,1,0
2022,11,47,22,RitamBalkana,glazba,1,0
2022,11,47,22,RitamBalkana,muzickanumera,1,0
2022,11,47,22,RitamBalkana,muzika,1,0
2022,11,47,22,RitamBalkana,novapesma,1,0
2022,11,47,22,RitamBalkana,novapjesma,1,0
2022,11,47,22,RitamBalkana,novisingl,1,0
2022,11,47,22,RitamBalkana,rodbina,1,0
2022,11,47,22,SEHALeague,SEHALeague,1,5
2022,11,47,22,SEHALeague,experiencehandball,1,5
2022,11,47,22,SaintKotar,AdventureGame,1,10
2022,11,47,22,SaintKotar,Consoles,1,10
2022,11,47,22,SaintKotar,NintendoSwitch,1,10
2022,11,47,22,SaintKotar,Playstation,1,10
2022,11,47,22,SaintKotar,ReleaseDay,1,10
2022,11,47,22,SaintKotar,SaintKotar,1,10
2022,11,47,22,SaintKotar,Xbox,1,10
2022,11,47,22,VisitKarlovac,IQMdestinationKarlovac,1,1
2022,11,47,22,VisitKarlovac,VisitKarlovac,1,1
2022,11,47,22,VladaRH,Schengen,1,27
2022,11,47,22,ZagrebFacts,ZagrebFacts,1,15
2022,11,47,22,agroklub,Pad,1,0
2022,11,47,22,agroklub,agroklub,1,0
2022,11,47,22,agroklub,poljoprivreda,1,0
2022,11,47,22,golhr,anketa,1,4
2022,11,47,22,golhr,argentina,1,4
2022,11,47,22,golhr,collina,1,4
2022,11,47,22,golhr,golhr,11,44
2022,11,47,22,golhr,hrvatska,2,8
2022,11,47,22,golhr,katar,1,4
2022,11,47,22,golhr,maroko,3,12
2022,11,47,22,golhr,messi,1,4
2022,11,47,22,golhr,modrić,1,4
2022,11,47,22,golhr,neymar,1,4
2022,11,47,22,golhr,nogomet,11,44
2022,11,47,22,golhr,spkatar,1,4
2022,11,47,22,golhr,spkatar2022,1,4
2022,11,47,22,golhr,stipić,1,4
2022,11,47,22,golhr,utakmicupoutakmicu,1,4
2022,11,47,22,golhr,vatreni,3,12
2022,11,47,22,hajduk,Hajduk,3,285
2022,11,47,22,mkundek,hvala,1,4
2022,11,47,22,mkundek,smokazem,1,4
2022,11,47,22,mkundek,znam,1,4
2022,11,47,22,posaohr,Croatia,1,2
2022,11,47,22,posaohr,FIFAWorldCup,1,2
2022,11,47,22,posaohr,Quatar2022,1,2
2022,11,47,22,ravnododna,clutch,1,1
2022,11,47,22,znatko,odgovor,12,0
2022,11,47,22,znatko,pitanje,12,0
2022,11,47,23,AmadriaPark,AmadriaPark,1,0
2022,11,47,23,AmadriaPark,AmadriaParkOpatija,1,0
2022,11,47,23,AmadriaPark,Croatiafulloflife,1,0
2022,11,47,23,AmadriaPark,NewYear2022,1,0
2022,11,47,23,AmadriaPark,NewYearsEve,1,0
2022,11,47,23,AmadriaPark,Opatija,1,0
2022,11,47,23,AmadriaPark,visitcroatia,1,0
2022,11,47,23,AmadriaPark,visitopatija,1,0
2022,11,47,23,BloombergAdrHR,Cardano,1,0
2022,11,47,23,BloombergAdrHR,ECB,1,0
2022,11,47,23,BloombergAdrHR,USDA,1,0
2022,11,47,23,BloombergAdrHR,bloombergadriahrvatska,2,0
2022,11,47,23,ElonTravel,BeerTour,1,2
2022,11,47,23,ElonTravel,BoatTour,1,2
2022,11,47,23,ElonTravel,Christmas,1,2
2022,11,47,23,ElonTravel,ChristmasMarkets,1,2
2022,11,47,23,ElonTravel,Copenhagen,2,4
2022,11,47,23,ElonTravel,CopenhagenRestaurants,1,2
2022,11,47,23,ElonTravel,Croatia,1,2
2022,11,47,23,ElonTravel,Denmark,2,4
2022,11,47,23,ElonTravel,ElonTravel,2,4
2022,11,47,23,ElonTravel,FoodTour,1,2
2022,11,47,23,ElonTravel,Hygge,1,2
2022,11,47,23,ElonTravel,Magic,1,2
2022,11,47,23,ElonTravel,Nyhavn,1,2
2022,11,47,23,ElonTravel,Peljesac,1,2
2022,11,47,23,ElonTravel,PeljesacBridge,1,2
2022,11,47,23,ElonTravel,Tivoli,1,2
2022,11,47,23,ElonTravel,tivolicph,1,2
2022,11,47,23,ElonTravel,tivoligardens,1,2
2022,11,47,23,ElonTravel,travelvideo,1,2
2022,11,47,23,ElonTravel,travelvideos,2,4
2022,11,47,23,LikeZadar,AdventZadar,1,4
2022,11,47,23,LikeZadar,LikeZadar,1,4
2022,11,47,23,RitamBalkana,BobanRajovic,1,0
